13,8889	13,8889	88%	10,9	19
15,0278	15,0278	82%	12,4	37
15,0722	15,0722	72%	12,3	29
15,8278	15,8278	74%	9,0	41
16,0222	16,0222	73%	7,2	23
15,0278	15,0278	78%	12,4	350
15,5000	15,5000	73%	13,4	351
14,9167	14,9167	73%	16,1	358
14,8667	14,8667	78%	15,8	347
13,9111	13,9111	83%	11,7	3
13,7500	13,7500	78%	10,9	7
13,2167	13,2167	81%	10,9	16
13,1556	13,1556	85%	7,0	6
12,6611	12,6611	86%	11,1	356
12,1500	12,1500	90%	14,2	341
12,7000	12,7000	84%	11,0	345
12,5889	12,5889	83%	17,1	19
12,5222	12,5222	80%	16,9	19
12,0222	12,0222	81%	14,0	9
12,0389	12,0389	73%	17,0	28
12,1111	12,1111	72%	15,7	18
12,1722	12,1722	73%	15,2	8
12,8444	12,8444	71%	14,6	9
13,0556	13,0556	75%	13,1	27
12,7278	12,7278	82%	15,7	19
13,1889	13,1889	87%	14,8	12
13,2167	13,2167	87%	16,1	1
13,6278	13,6278	84%	15,7	20
14,2778	14,2778	80%	14,3	19
15,3444	15,3444	65%	15,9	21
15,9944	15,9944	63%	11,4	13
16,3611	16,3611	61%	15,4	20
15,2944	15,2944	66%	10,8	342
13,5389	13,5389	77%	8,6	325
12,8944	12,8944	82%	7,7	330
12,7111	12,7111	80%	6,4	340
14,5000	14,5000	66%	12,5	348
13,0111	13,0111	76%	3,4	353
12,5500	12,5500	81%	11,1	332
10,9556	10,9556	85%	2,6	225
12,0389	12,0389	86%	6,4	343
12,0389	12,0389	84%	5,5	340
12,0444	12,0444	81%	11,2	357
12,6667	12,6667	73%	10,0	1
12,8056	12,8056	72%	12,5	10
13,8778	13,8778	68%	12,4	16
16,1167	16,1167	67%	12,6	11
17,2278	17,2278	58%	11,2	11
17,4111	17,4111	58%	12,1	359
17,9389	17,9389	56%	10,9	352
19,9778	19,9778	52%	12,0	352
19,1056	19,1056	50%	12,9	349
20,0722	20,0722	44%	5,7	8
20,1167	20,1167	40%	8,1	342
20,9833	20,9833	45%	8,1	353
20,1389	20,1389	45%	7,7	358
18,9611	18,9611	55%	7,7	355
17,5722	17,5722	60%	2,9	351
13,1444	13,1444	81%	3,3	266
12,9444	12,9444	85%	3,2	241
12,0056	12,0056	89%	4,1	252
10,7500	10,7500	92%	3,2	244
10,7056	10,7056	89%	3,3	231
8,0667	8,0667	95%	2,2	351
10,1056	10,1056	86%	6,3	244
10,0556	10,0556	89%	3,6	270
9,3556	8,5778	89%	6,6	272
12,1611	12,1611	87%	7,9	301
12,3167	12,3167	93%	14,0	319
12,9000	12,9000	94%	8,2	313
12,8000	12,8000	96%	5,0	306
12,7278	12,7278	95%	6,2	240
13,7111	13,7111	91%	4,7	270
11,1722	11,1722	93%	22,4	41
11,1167	11,1167	93%	15,7	30
11,1833	11,1833	87%	11,9	35
12,3889	12,3889	86%	9,5	22
13,0389	13,0389	82%	10,8	18
13,0167	13,0167	81%	9,8	356
13,0056	13,0056	82%	4,9	1
12,8722	12,8722	89%	1,6	352
11,4222	11,4222	90%	7,5	286
10,1611	10,1611	92%	7,9	312
10,0278	10,0278	93%	6,5	295
9,5833	8,8389	95%	6,7	310
8,9389	8,1389	96%	6,5	318
7,9000	6,9444	96%	6,5	337
11,0833	11,0833	96%	3,5	265
6,8611	5,9167	100%	5,9	291
6,8167	6,8167	96%	3,2	123
5,5778	5,5778	96%	4,0	10
7,2833	7,2833	100%	0,3	70
10,0111	10,0111	99%	8,0	23
11,1389	11,1389	99%	5,5	5
12,2944	12,2944	99%	7,7	344
14,0556	14,0556	82%	10,9	342
15,9722	15,9722	73%	5,2	1
16,2556	16,2556	72%	6,4	3
18,8944	18,8944	67%	8,0	11
19,8056	19,8056	63%	9,8	346
20,0278	20,0278	63%	4,6	344
21,0944	21,0944	63%	4,9	359
21,0556	21,0556	62%	6,6	307
22,1778	22,1778	50%	3,3	325
20,0722	20,0722	67%	4,4	263
18,1222	18,1222	76%	4,8	259
15,0944	15,0944	87%	1,7	238
14,4000	14,4000	87%	3,4	267
13,5278	13,5278	90%	3,1	227
12,7833	12,7833	96%	3,2	290
11,6444	11,6444	96%	3,7	283
13,3333	13,3333	93%	3,5	302
10,6556	10,6556	95%	3,6	287
10,0278	10,0278	96%	3,4	267
9,9278	9,9278	96%	3,6	263
12,1889	12,1889	93%	1,9	324
15,9833	15,9833	87%	4,9	329
17,8778	17,8778	78%	5,0	321
21,0278	21,0278	64%	3,4	322
22,2000	22,2000	59%	7,7	349
22,7889	22,7889	55%	7,9	354
23,8167	23,8167	53%	9,2	349
23,7944	23,7944	50%	9,5	341
23,9056	23,9056	47%	10,1	353
25,0000	25,0000	49%	12,4	10
24,0056	24,0056	53%	12,3	18
23,9889	23,9889	44%	12,3	8
22,8944	22,8944	48%	14,0	19
21,2944	21,2944	62%	9,4	19
20,3889	20,3889	61%	4,8	7
17,3333	17,3333	75%	4,5	351
16,6889	16,6889	84%	3,2	20
16,1722	16,1722	87%	6,4	346
15,0500	15,0500	90%	6,3	329
15,5611	15,5611	84%	6,5	338
11,5944	11,5944	91%	4,4	336
15,1167	15,1167	87%	3,1	29
15,0722	15,0722	90%	10,7	329
14,5667	14,5667	89%	10,2	316
16,0444	16,0444	82%	10,9	351
17,6889	17,6889	71%	11,5	11
18,6500	18,6500	66%	13,3	19
19,9333	19,9333	61%	14,2	20
21,0444	21,0444	47%	15,4	2
21,2222	21,2222	49%	15,5	27
22,2444	22,2444	49%	15,7	20
22,7778	22,7778	44%	14,4	10
22,7944	22,7944	47%	15,5	359
22,8000	22,8000	50%	17,1	10
23,8389	23,8389	50%	14,1	29
22,9389	22,9389	41%	13,7	9
22,2222	22,2222	46%	15,5	30
21,2000	21,2000	52%	11,0	20
18,3111	18,3111	66%	8,1	21
17,1944	17,1944	72%	7,7	340
15,9944	15,9944	76%	3,2	15
13,6222	13,6222	83%	3,4	322
12,7833	12,7833	86%	3,4	319
11,7389	11,7389	90%	2,9	340
12,4278	12,4278	92%	5,5	273
10,7444	10,7444	95%	3,3	284
9,8611	9,8611	92%	3,0	13
10,6889	10,6889	92%	3,5	310
13,8222	13,8222	84%	7,7	321
16,0667	16,0667	81%	7,5	351
17,6611	17,6611	73%	5,1	359
19,9722	19,9722	61%	7,6	5
20,0889	20,0889	61%	7,9	22
20,3278	20,3278	60%	6,6	4
21,2500	21,2500	56%	10,7	23
19,2111	19,2111	66%	11,0	31
20,5556	20,5556	60%	2,0	14
22,6889	22,6889	48%	8,1	2
22,8444	22,8444	48%	11,4	2
22,3778	22,3778	45%	11,1	9
22,3333	22,3333	39%	12,5	39
21,2500	21,2500	52%	9,1	21
17,9444	17,9444	60%	7,3	358
16,1278	16,1278	78%	2,9	334
16,5056	16,5056	66%	10,7	50
15,9389	15,9389	68%	12,5	38
14,4222	14,4222	80%	10,3	281
13,8611	13,8611	83%	2,9	212
14,3833	14,3833	87%	3,0	227
12,2889	12,2889	90%	3,7	283
11,1778	11,1778	89%	3,6	274
10,1722	10,1722	92%	4,1	304
10,1889	10,1889	93%	2,2	327
13,9611	13,9611	90%	7,9	336
16,3500	16,3500	79%	4,9	338
20,0722	20,0722	67%	11,1	309
22,2000	22,2000	55%	12,8	301
22,6444	22,6444	53%	13,3	313
22,8722	22,8722	50%	19,8	349
23,9833	23,9833	45%	17,0	347
24,0389	24,0389	44%	13,7	356
25,0722	25,0722	42%	14,2	328
25,0944	25,0944	45%	12,3	312
25,1611	25,1611	45%	12,5	340
24,1444	24,1444	47%	12,5	310
23,0056	23,0056	56%	9,0	319
22,6833	22,6833	63%	5,0	273
20,1167	20,1167	63%	8,0	260
17,8778	17,8778	77%	3,3	261
17,0111	17,0111	82%	3,4	227
15,6278	15,6278	87%	0,0	0
14,4944	14,4944	90%	3,0	244
15,2667	15,2667	92%	3,5	211
13,9722	13,9722	86%	6,1	261
13,4389	13,4389	86%	3,2	257
13,1500	13,1500	90%	3,5	259
13,9222	13,9222	92%	4,7	169
16,2389	16,2389	86%	1,5	176
21,0167	21,0167	72%	5,2	236
23,9389	23,9389	58%	3,2	287
26,0889	26,0889	42%	4,9	259
27,0278	26,8000	38%	1,8	225
27,2667	27,0222	39%	5,2	280
27,8000	27,0222	32%	4,7	205
27,7833	27,2778	37%	9,9	252
28,8889	27,9667	33%	3,2	230
28,9111	28,2500	37%	4,8	227
28,8278	28,1667	37%	3,4	204
27,8722	27,4222	38%	2,9	198
27,2889	27,4722	47%	2,8	177
23,1111	23,1111	62%	4,3	222
20,1833	20,1833	73%	3,2	174
19,4889	19,4889	78%	3,1	180
18,9556	18,9556	81%	5,9	173
17,2444	17,2444	87%	3,1	160
16,6889	16,6889	87%	6,2	179
18,6167	18,6167	92%	3,5	233
15,5556	15,5556	93%	3,1	158
15,5556	15,5556	93%	6,4	180
14,7167	14,7167	92%	2,9	182
17,1389	17,1389	87%	3,1	179
19,9667	19,9667	78%	3,3	183
22,7000	22,7000	66%	5,1	200
25,0278	25,0278	58%	9,4	182
27,2000	28,0056	56%	8,4	200
27,7278	28,0056	48%	9,5	209
28,8889	29,3333	48%	11,2	201
29,0056	28,8722	43%	12,7	191
29,9944	29,6389	40%	10,9	191
30,0722	29,2667	35%	11,3	181
30,0722	29,7778	40%	11,4	173
30,0500	29,3000	36%	10,3	178
28,9556	29,1556	46%	9,8	233
27,2889	28,7944	64%	7,8	224
25,4611	25,4611	65%	4,9	248
22,8944	22,8944	78%	3,3	242
22,2500	22,2500	80%	3,5	254
21,5000	21,5000	82%	3,7	263
20,5611	20,5611	84%	3,6	267
19,4000	19,4000	87%	3,4	281
19,2889	19,2889	91%	2,0	147
19,3833	19,3833	87%	3,4	279
17,7333	17,7333	93%	3,1	220
18,0278	18,0278	93%	3,6	256
19,9111	19,9111	93%	0,0	0
22,6222	22,6222	79%	0,1	240
25,4278	25,4278	69%	2,9	293
25,8278	25,8278	61%	3,4	234
24,9000	24,9000	74%	5,0	251
27,0278	28,4556	65%	7,3	265
27,7778	28,6611	55%	5,1	208
28,8667	30,1167	55%	9,3	225
28,9722	29,5389	49%	8,2	226
29,9056	30,6944	49%	5,0	264
29,9500	30,7500	49%	5,0	237
28,2000	29,7611	60%	8,3	265
27,8944	29,1333	58%	11,0	259
27,8222	29,8833	66%	3,6	265
25,5389	25,5389	75%	3,2	223
22,8389	22,8389	79%	0,3	300
21,7111	21,7111	87%	3,1	150
20,9056	20,9056	86%	2,7	163
19,4667	19,4667	93%	3,2	190
20,0000	20,0000	93%	6,4	160
21,1556	21,1556	89%	3,4	186
18,8167	18,8167	97%	11,3	180
18,3333	18,3333	97%	3,2	178
19,0389	19,0389	93%	5,7	170
20,0056	20,0056	93%	4,6	150
22,6889	22,6889	84%	4,7	186
25,7778	25,7778	65%	5,3	226
27,1556	27,4111	48%	11,9	259
27,2000	27,4611	48%	12,0	241
28,7222	28,9833	47%	9,4	252
28,8667	29,4056	49%	11,0	220
30,0056	30,7444	48%	5,0	201
30,0556	31,1222	50%	9,9	246
31,0667	31,8944	46%	7,4	278
31,1611	32,4889	48%	7,4	311
31,0833	32,3056	48%	10,0	254
30,0944	32,6444	58%	11,2	261
27,9833	30,1167	66%	9,4	262
26,7167	28,1278	66%	4,9	266
24,0056	24,0056	79%	4,6	252
22,3389	22,3389	84%	3,1	250
22,1722	22,1722	86%	4,0	233
21,5556	21,5556	90%	3,2	178
20,4944	20,4944	90%	3,1	188
18,8833	18,8833	92%	3,3	193
19,8889	19,8889	97%	5,9	172
19,3111	19,3111	97%	5,9	189
18,2000	18,2000	94%	3,1	221
19,8722	19,8722	88%	3,1	245
22,6278	22,6278	80%	7,7	290
24,7556	24,7556	69%	7,2	329
27,6667	29,3278	64%	5,1	337
29,7778	33,0056	63%	8,2	325
29,8111	31,5222	55%	7,5	1
28,9833	31,3889	62%	9,7	336
28,0333	29,7500	62%	9,6	346
31,1722	32,4278	48%	15,0	306
30,1389	31,3389	50%	21,9	308
31,1111	31,8889	45%	23,4	298
29,7611	30,2944	47%	21,6	309
30,0222	31,1944	51%	17,5	299
27,7944	29,0389	59%	16,3	311
24,4833	24,4833	67%	18,5	68
22,3778	22,3778	80%	16,9	120
21,6889	21,6889	80%	13,9	141
20,6778	20,6778	85%	6,0	169
19,4889	19,4889	90%	6,3	162
18,4000	18,4000	93%	6,4	190
20,9333	20,9333	85%	5,7	171
17,7778	17,7778	93%	3,2	270
16,7111	16,7111	97%	3,6	33
17,8833	17,8833	97%	3,1	24
18,8222	18,8222	93%	4,3	177
20,0722	20,0722	87%	4,8	127
22,8500	22,8500	80%	5,0	127
25,0944	25,0944	73%	4,6	131
26,2278	26,2278	65%	4,7	94
27,2833	28,1722	57%	4,4	160
27,9167	28,7944	55%	8,9	229
29,0278	29,7667	51%	4,2	317
30,0056	31,0389	50%	4,0	312
30,1389	31,3500	51%	2,9	217
31,1056	31,9056	45%	4,5	225
30,1944	30,9222	47%	2,9	143
29,0056	30,2556	55%	9,4	140
27,4056	28,5722	60%	8,1	119
26,4833	26,4833	64%	7,7	108
25,0222	25,0222	69%	11,3	110
23,8667	23,8667	72%	11,0	139
23,4722	23,4722	74%	10,5	130
22,2889	22,2889	79%	11,1	130
21,6667	21,6667	81%	6,3	146
20,7389	20,7389	78%	6,3	81
20,0944	20,0944	87%	6,3	130
20,0000	20,0000	87%	6,2	149
19,5944	19,5944	90%	5,7	129
21,0444	21,0444	81%	4,7	151
22,2500	22,2500	81%	8,1	149
24,9389	24,9389	69%	5,5	130
27,2000	28,3889	61%	12,6	131
27,8500	28,7444	55%	12,8	131
28,9556	30,1556	54%	10,1	162
29,0278	30,3000	55%	9,4	104
30,0944	30,8833	48%	14,2	120
31,0611	32,8278	51%	9,3	110
31,1833	31,8056	44%	9,7	169
31,2056	31,3944	41%	5,2	176
31,2444	32,2833	46%	3,5	191
30,0444	30,8000	48%	8,3	166
27,8667	28,7389	55%	8,0	115
26,3444	26,3444	63%	4,7	120
23,7667	23,7667	70%	7,9	88
22,6556	22,6556	72%	28,3	31
21,9111	21,9111	73%	13,4	61
19,5556	19,5556	84%	6,2	41
20,0722	20,0722	78%	9,8	79
18,6722	18,6722	95%	4,6	274
19,3722	19,3722	79%	5,9	133
17,8000	17,8000	88%	10,9	59
18,4889	18,4889	88%	5,4	32
18,8667	18,8667	90%	7,9	359
20,0278	20,0278	87%	9,3	28
22,1889	22,1889	77%	13,4	38
22,3167	22,3167	78%	13,5	38
23,9833	23,9833	74%	10,8	68
24,2500	24,2500	77%	12,8	67
26,2056	26,2056	68%	9,9	138
26,3222	26,3222	64%	8,1	109
26,2500	26,2500	61%	4,2	85
27,8944	29,1333	58%	4,1	95
27,9389	28,8389	55%	2,9	37
27,8833	29,1389	59%	3,9	81
27,6000	29,2056	63%	4,8	99
24,8944	24,8944	65%	8,9	135
18,9333	18,9333	87%	32,9	20
18,0444	18,0444	99%	3,3	54
19,0222	19,0222	96%	2,9	88
19,0278	19,0278	96%	2,4	352
18,9111	18,9111	97%	11,0	320
18,8889	18,8889	97%	6,5	338
19,3056	19,3056	97%	6,6	335
18,2889	18,2889	97%	11,4	319
17,7556	17,7556	100%	11,2	329
17,8389	17,8389	97%	6,0	335
18,8222	18,8222	93%	7,7	338
20,0056	20,0056	92%	10,9	339
22,1611	22,1611	86%	12,4	350
22,8500	22,8500	83%	12,6	1
25,0000	25,0000	74%	14,1	11
25,0833	25,0833	73%	12,3	19
26,1556	26,1556	68%	14,1	28
26,2500	26,2500	68%	14,3	0
27,3000	28,4000	59%	13,7	353
27,8000	29,0222	59%	12,7	1
27,8222	29,8722	66%	12,6	11
27,8444	29,3056	61%	12,3	352
27,2889	28,8222	64%	12,6	352
26,2000	26,2000	68%	12,4	10
24,4056	24,4056	76%	7,7	18
22,8222	22,8222	83%	3,2	352
22,2000	22,2000	87%	6,3	330
21,3222	21,3222	89%	6,2	346
20,4889	20,4889	93%	6,2	19
19,9333	19,9333	97%	5,9	350
21,3722	21,3722	90%	4,4	124
19,3333	19,3333	93%	6,4	342
18,8222	18,8222	97%	6,6	334
18,4278	18,4278	97%	3,8	7
20,9333	20,9333	93%	5,1	38
22,0667	22,0667	87%	7,8	40
23,8611	23,8611	79%	4,5	42
26,0611	26,0611	69%	5,0	12
27,1944	29,0722	69%	3,2	7
27,8333	29,4000	62%	4,2	18
27,8444	29,5000	63%	2,0	25
28,9556	30,7167	58%	8,2	63
29,1056	31,7556	63%	7,0	44
29,0944	30,8889	58%	7,8	71
31,1056	31,9167	45%	2,7	331
30,9444	32,7167	51%	1,2	118
29,9500	31,8000	55%	3,1	159
28,8667	31,2389	63%	3,6	109
27,4000	29,6278	71%	2,0	117
25,0167	25,0167	79%	4,7	118
23,8889	23,8889	82%	3,3	116
23,0944	23,0944	88%	3,5	146
22,6667	22,6667	87%	5,9	139
21,0667	21,0667	93%	6,1	118
20,6278	20,6278	92%	3,4	124
21,0667	21,0667	90%	6,3	138
20,5333	20,5333	97%	6,2	138
20,6167	20,6167	93%	6,5	126
22,1111	22,1111	87%	7,7	139
22,8056	22,8056	84%	12,3	141
25,0611	25,0611	78%	12,1	149
27,2444	28,8333	65%	15,5	150
28,9389	30,8111	59%	12,5	177
29,9944	31,7722	54%	14,1	149
31,1333	33,2667	52%	14,2	158
32,2000	33,5667	45%	14,3	149
32,2111	32,8389	41%	12,2	166
32,2889	33,1389	42%	12,6	158
32,2889	32,9556	41%	11,3	158
32,2944	33,1278	42%	12,8	149
32,2444	33,6722	45%	8,2	158
30,1167	32,0444	55%	8,2	158
28,1278	30,2611	65%	7,8	160
25,1611	25,1611	74%	9,5	139
25,0278	25,0278	76%	6,5	140
24,1500	24,1500	78%	6,3	139
23,3556	23,3556	82%	6,1	139
22,2444	22,2444	87%	3,1	148
21,8833	21,8833	89%	5,0	278
21,6000	21,6000	87%	5,9	129
21,0389	21,0389	90%	3,3	101
21,0556	21,0556	91%	6,0	103
22,1611	22,1611	87%	10,3	149
23,8722	23,8722	79%	9,1	138
26,0556	26,0556	74%	10,7	146
27,8500	30,5889	72%	7,8	149
30,0722	33,4833	62%	9,7	160
31,2222	33,2222	51%	8,1	165
32,2889	33,7222	45%	4,9	163
32,8722	33,6667	40%	8,0	149
33,9333	34,8722	38%	3,5	173
33,9833	36,3556	44%	8,2	148
34,0056	36,4000	44%	8,2	139
33,0778	33,7056	39%	8,3	139
32,3111	33,7056	45%	11,1	112
31,2667	33,3722	51%	7,9	114
29,3444	31,6611	60%	8,0	129
25,1778	25,1778	84%	4,5	160
24,5611	24,5611	82%	3,0	143
24,3000	24,3000	82%	3,2	143
22,8944	22,8944	87%	6,4	190
21,9722	21,9722	92%	1,9	90
21,6778	21,6778	89%	3,3	19
23,2389	23,2389	86%	20,0	322
23,1500	23,1500	84%	17,4	340
22,1500	22,1500	89%	12,0	37
21,1167	21,1167	79%	9,8	109
22,1556	22,1556	76%	9,6	327
23,0833	23,0833	77%	9,3	322
24,9778	24,9778	69%	13,8	328
27,1500	28,3222	61%	9,0	357
27,8889	29,5222	62%	3,7	318
28,9111	31,2833	63%	9,2	336
31,1111	34,6778	58%	10,6	336
31,1889	33,0111	50%	8,1	331
32,1500	34,4556	49%	9,3	37
32,1944	34,4389	49%	7,6	344
31,3778	33,2556	50%	7,6	35
31,1278	33,1889	52%	3,1	47
28,9056	30,7500	59%	7,7	60
28,0333	29,7556	62%	4,8	101
25,0389	25,0389	74%	8,0	90
24,9056	24,9056	77%	3,2	90
23,4944	23,4944	84%	3,8	60
22,2000	22,2000	87%	6,4	50
20,6500	20,6500	93%	3,7	12
19,8500	19,8500	90%	12,5	23
20,5111	20,5111	97%	6,1	39
19,9778	19,9778	97%	3,3	22
20,1778	20,1778	93%	4,1	19
21,0667	21,0667	93%	5,1	31
23,7722	23,7722	84%	9,6	51
26,9222	28,7167	70%	7,7	32
27,7556	29,8556	67%	9,6	43
28,8833	30,2444	56%	8,1	62
30,0500	31,9167	55%	4,9	61
31,0833	31,9944	46%	5,1	56
31,0611	31,9167	46%	14,1	88
28,6167	30,1722	58%	6,9	340
21,0222	21,0222	74%	23,3	281
20,0722	20,0722	87%	19,4	61
21,9222	21,9222	78%	6,1	115
23,7444	23,7444	70%	4,3	232
24,8556	24,8556	74%	5,1	307
22,3444	22,3444	76%	8,7	49
20,0500	20,0500	92%	7,7	326
20,5778	20,5778	89%	9,7	271
20,2889	20,2889	92%	7,6	338
19,9500	19,9500	96%	10,8	28
19,8611	19,8611	90%	13,4	1
16,7444	16,7444	89%	6,9	262
18,3111	18,3111	93%	6,2	181
18,7722	18,7722	90%	9,8	108
17,9889	17,9889	96%	6,9	351
19,8611	19,8611	87%	12,5	356
19,9333	19,9333	93%	11,2	301
20,8944	20,8944	87%	16,5	350
22,5667	22,5667	80%	24,3	10
23,7278	23,7278	75%	16,0	46
25,7389	25,7389	66%	22,5	354
22,6167	22,6167	74%	9,8	349
19,9056	19,9056	87%	23,0	347
21,3778	21,3778	79%	14,7	5
18,9611	18,9611	90%	19,4	339
17,9944	17,9944	96%	15,2	329
18,5000	18,5000	96%	18,9	6
21,3889	21,3889	85%	15,5	337
21,2944	21,2944	86%	8,5	340
21,1833	21,1833	86%	4,4	290
19,9500	19,9500	86%	12,8	326
19,3500	19,3500	87%	10,9	317
18,4056	18,4056	90%	7,0	306
17,7778	17,7778	90%	10,8	298
16,6889	16,6889	93%	3,5	265
17,2167	17,2167	96%	9,1	24
15,6500	15,6500	96%	6,4	234
15,6278	15,6278	96%	11,2	250
16,2222	16,2222	93%	10,9	269
17,2222	17,2222	93%	10,8	269
17,2500	17,2500	90%	6,2	248
18,0222	18,0222	89%	7,9	254
17,9667	17,9667	96%	7,7	252
17,9667	17,9667	96%	7,6	242
20,0333	20,0333	86%	12,7	233
20,0944	20,0944	86%	12,1	242
19,1000	19,1000	89%	8,4	249
20,2667	20,2667	83%	7,7	243
22,2056	22,2056	76%	3,9	214
22,2000	22,2000	74%	7,2	253
22,1667	22,1667	76%	4,5	240
22,2000	22,2000	76%	4,0	216
22,0667	22,0667	77%	6,6	246
21,0000	21,0000	87%	3,3	253
19,9556	19,9556	87%	2,8	284
19,4000	19,4000	93%	3,6	339
19,7778	19,7778	90%	9,6	19
18,3111	18,3111	96%	6,9	28
17,8000	17,8000	96%	11,2	20
17,8556	17,8556	93%	3,7	25
17,2222	17,2222	93%	14,2	29
17,2444	17,2444	90%	11,4	38
17,1556	17,1556	93%	10,3	18
17,7333	17,7333	90%	11,1	19
17,7556	17,7556	96%	8,1	11
17,8056	17,8056	96%	10,1	47
17,8000	17,8000	96%	9,6	47
18,8889	18,8889	93%	8,2	47
19,8778	19,8778	88%	4,3	66
22,5722	22,5722	74%	8,5	32
22,5000	22,5000	80%	12,4	49
23,5333	23,5333	75%	12,8	13
22,6611	22,6611	84%	15,5	1
21,2278	21,2278	86%	13,9	66
21,1944	21,1944	86%	11,3	44
21,1833	21,1833	81%	16,6	96
20,0500	20,0500	87%	5,1	91
19,8833	19,8833	93%	4,4	101
18,9111	18,9111	93%	3,0	322
19,4000	19,4000	97%	3,7	23
19,3222	19,3222	96%	3,4	62
18,8667	18,8667	97%	6,6	48
18,8889	18,8889	93%	6,0	113
18,3000	18,3000	94%	3,2	140
18,2833	18,2833	93%	2,5	161
18,2833	18,2833	92%	3,1	137
17,7556	17,7556	97%	3,8	82
17,7556	17,7556	97%	4,3	140
17,7556	17,7556	96%	9,2	97
17,7667	17,7667	96%	5,7	75
17,7056	17,7056	96%	7,7	101
18,8167	18,8167	90%	4,4	76
18,8833	18,8833	88%	3,6	89
19,9500	19,9500	83%	3,1	81
21,0167	21,0167	78%	8,9	348
21,2944	21,2944	76%	13,2	353
22,1778	22,1778	68%	9,4	338
22,6889	22,6889	67%	10,7	7
22,6389	22,6389	66%	10,3	349
22,1556	22,1556	73%	9,7	328
21,0889	21,0889	79%	12,6	328
20,2000	20,2000	82%	4,5	339
17,8278	17,8278	90%	3,2	315
17,7333	17,7333	93%	3,2	339
16,9611	16,9611	92%	2,7	353
16,6722	16,6722	97%	2,8	329
15,6500	15,6500	96%	2,9	227
15,3778	15,3778	92%	2,8	326
16,0833	16,0833	97%	1,5	310
15,0667	15,0667	96%	3,4	143
14,6944	14,6944	98%	2,3	167
15,1611	15,1611	99%	0,0	0
17,2444	17,2444	99%	3,3	256
20,7056	20,7056	58%	3,0	198
21,1167	21,1167	54%	12,2	182
22,2000	22,2000	49%	13,7	172
22,7611	22,7611	47%	9,0	148
23,3556	23,3556	47%	5,8	172
24,9778	24,9778	40%	7,5	13
25,0056	25,0056	42%	8,1	9
26,0889	26,0889	37%	8,9	11
26,0889	26,0889	37%	10,5	21
26,0000	26,0000	40%	9,4	51
26,0389	26,0389	42%	11,7	351
24,8056	24,8056	48%	9,4	17
21,5167	21,5167	65%	4,2	11
18,8611	18,8611	79%	1,5	21
17,7333	17,7333	85%	6,2	30
16,8944	16,8944	89%	2,1	16
15,6222	15,6222	93%	0,0	0
16,1111	16,1111	97%	0,0	0
15,2167	15,2167	95%	3,1	13
13,9611	13,9611	96%	0,0	0
13,4056	13,4056	96%	3,2	330
13,4889	13,4889	95%	5,7	43
15,9778	15,9778	100%	1,6	10
18,7111	18,7111	90%	11,3	40
21,8222	21,8222	66%	7,7	80
23,8667	23,8667	54%	9,6	110
26,0167	26,0167	47%	12,4	118
26,0611	26,0611	36%	8,2	129
27,1500	26,8278	37%	9,5	138
27,6889	27,1333	35%	4,7	179
27,7111	27,0444	33%	8,1	113
27,7778	26,9944	31%	8,0	103
27,7333	26,9889	32%	7,3	166
27,4056	26,8556	34%	7,4	42
27,2444	26,6667	32%	7,3	32
27,2444	26,8944	37%	4,5	27
23,4278	23,4278	51%	7,1	33
20,0944	20,0944	68%	7,6	31
19,3278	19,3278	74%	6,3	41
18,1667	18,1667	82%	3,1	31
16,6000	16,6000	90%	0,0	0
16,0444	16,0444	93%	6,4	70
18,0611	18,0611	80%	9,7	127
14,4444	14,4444	96%	3,3	44
14,9111	14,9111	96%	3,3	44
13,3333	13,3333	95%	1,3	91
17,0722	17,0722	92%	4,5	109
19,8222	19,8222	79%	4,5	127
22,5333	22,5333	71%	4,8	132
25,0278	25,0278	58%	5,0	139
27,2222	27,4333	47%	9,7	159
27,3167	27,1556	41%	9,4	163
27,8278	27,6833	43%	10,9	176
28,8667	28,2389	37%	8,3	166
29,8667	28,9500	34%	8,9	198
28,9611	28,2333	36%	12,8	168
28,9111	28,0000	33%	10,5	166
29,8000	28,8833	34%	9,6	158
28,9111	28,1889	36%	9,6	158
27,8000	27,6667	43%	9,5	158
25,3889	25,3889	48%	7,2	149
22,2444	22,2444	64%	4,4	167
20,4611	20,4611	72%	3,2	142
20,6111	20,6111	72%	6,0	131
19,2611	19,2611	75%	3,1	128
18,2444	18,2444	79%	6,2	129
19,2611	19,2611	78%	9,8	137
18,1722	18,1722	82%	10,3	139
17,6611	17,6611	85%	10,5	139
17,1778	17,1778	88%	9,8	133
17,6889	17,6889	85%	10,5	138
21,0278	21,0278	74%	10,9	139
23,5056	23,5056	64%	10,4	127
26,0222	26,0222	54%	12,5	150
26,2056	26,2056	52%	14,1	138
28,7722	28,4500	41%	12,2	139
29,9778	29,0778	34%	15,7	139
30,0500	28,9222	32%	12,6	129
30,9500	29,9611	33%	13,9	133
31,1111	30,1778	33%	13,8	137
31,1111	29,7778	29%	12,5	102
31,0222	29,5611	28%	8,6	130
31,1111	30,1500	33%	10,9	121
27,9167	27,5722	40%	5,0	99
25,2889	25,2889	50%	7,8	107
22,8000	22,8000	58%	9,2	97
22,6889	22,6889	57%	11,1	98
22,4333	22,4333	60%	10,2	105
21,4611	21,4611	66%	10,6	109
20,8556	20,8556	70%	10,6	117
17,9389	17,9389	90%	3,5	17
